82630,,391,9689388,2021-06-25 11:38:02,,5032
1350,,391,9689229,2021-06-25 11:40:17,,5032
80290,,391,52167,2021-06-25 11:42:29,,5032
80290,,391,9687224,2021-06-25 11:42:29,,5032
117357,,391,9689231,2021-06-25 11:45:24,,5032
13288,,391,9691134,2021-06-25 11:46:14,,5032
13288,,391,9691942,2021-06-25 11:46:14,,5032
13288,,391,9694013,2021-06-25 11:46:14,,5032
65232,,391,9692699,2021-06-25 11:47:23,,5032
65232,,391,9693703,2021-06-25 11:47:23,,5032
118906,,391,9687233,2021-06-25 11:48:47,,5032
118906,,391,9687236,2021-06-25 11:48:47,,5032
118906,,391,9687519,2021-06-25 11:48:47,,5032
118906,,391,9687520,2021-06-25 11:48:47,,5032
118906,,391,9688328,2021-06-25 11:48:47,,5032
118906,,391,9688329,2021-06-25 11:48:47,,5032
118906,,391,9688330,2021-06-25 11:48:47,,5032
118906,,391,9689381,2021-06-25 11:48:47,,5032
118906,,391,9693039,2021-06-25 11:48:47,,5032
14457,,391,9687238,2021-06-25 11:50:37,,5032
14457,,391,9687446,2021-06-25 11:50:37,,5032
14457,,391,9688305,2021-06-25 11:50:37,,5032
14457,,391,9689387,2021-06-25 11:50:37,,5032
56365,,391,9691792,2021-06-25 11:52:38,,5032
98649,,391,9689250,2021-06-25 12:01:37,,5032
252528,,391,58750,2021-06-25 14:14:37,,5032
42237,,391,84760,2021-06-25 14:15:58,,5032
30746,,391,9692594,2021-06-29 09:17:23,,5032
30754,,391,9692594,2021-06-29 09:17:23,,5032
179884,,391,9692594,2021-06-29 09:17:23,,5032
202459,,391,9692594,2021-06-29 09:17:23,,5032
42230,,391,86673,2021-06-29 09:19:39,,5032
61717,,391,86673,2021-06-29 09:19:39,,5032
45158,,391,86231,2021-06-29 09:54:48,,5032
45165,,391,86240,2021-06-29 09:55:55,,5032
45172,,391,86258,2021-06-29 09:57:51,,5032
156965,,391,86258,2021-06-29 09:57:51,,5032
45183,,391,86274,2021-06-29 10:01:32,,5032
46531,,391,63460,2021-06-29 10:42:49,,5032
46531,,391,9693749,2021-06-29 10:49:05,,5032
46531,,391,63452,2021-06-29 10:50:42,,5032
46531,,391,9693746,2021-06-29 10:51:35,,5032
45803,,391,9693981,2021-06-29 10:52:45,,5032
45805,,391,9693979,2021-06-29 10:53:25,,5032
45808,,391,9693980,2021-06-29 10:53:59,,5032
88575,,391,134570,2021-06-29 10:55:15,,5032
40038,,391,160172,2021-06-29 10:56:11,,5032
40038,,391,119520,2021-06-29 10:57:53,,5032
40101,,391,160180,2021-06-29 11:00:00,,5032
135593,,391,160180,2021-06-29 11:00:00,,5032
40084,,391,159050,2021-06-29 11:02:08,,5032
40084,,391,171417,2021-06-29 11:03:22,,5032
40038,,391,125083,2021-06-29 11:05:08,,5032
40101,,391,67431,2021-06-29 11:06:13,,5032
182202,,391,67431,2021-06-29 11:06:13,,5032
40128,,391,9693136,2021-06-29 11:07:10,,5032
88575,,391,125067,2021-06-29 11:09:08,,5032
88575,,391,125105,2021-06-29 11:10:14,,5032
40084,,391,121487,2021-06-29 11:11:31,,5032
40128,,391,174114,2021-06-29 11:14:41,,5032
40128,,391,174122,2021-06-29 11:23:37,,5032
40038,,391,125059,2021-06-29 11:39:28,,5032
40101,,391,67415,2021-06-29 11:41:09,,5032
40038,,391,74764,2021-06-29 11:42:23,,5032
40038,,391,78425,2021-06-29 14:09:35,,5032
40101,,391,74675,2021-06-29 14:13:47,,5032
135593,,391,74675,2021-06-29 14:13:47,,5032
40084,,391,166766,2021-06-29 14:18:15,,5032
40038,,391,78310,2021-06-29 14:19:49,,5032
40101,,391,71129,2021-06-29 14:23:14,,5032
135593,,391,71129,2021-06-29 14:23:14,,5032
40084,,391,166758,2021-06-29 14:26:32,,5032
40038,,391,88706,2021-06-29 14:28:26,,5032
40084,,391,9693343,2021-06-29 14:30:16,,5032
40038,,391,9693299,2021-06-29 14:33:27,,5032
69526,,391,9693299,2021-06-29 14:33:27,,5032
40101,,391,9693300,2021-06-29 14:35:05,,5032
131931,,391,9693300,2021-06-29 14:35:05,,5032
40070,,391,78700,2021-06-29 14:36:51,,5032
88575,,391,71439,2021-06-29 14:37:47,,5032
88575,,391,44679,2021-06-29 14:39:47,,5032
40101,,391,45977,2021-06-29 14:41:14,,5032
135593,,391,45977,2021-06-29 14:41:14,,5032
40038,,391,127477,2021-06-29 14:42:24,,5032
40101,,391,88714,2021-06-29 14:44:53,,5032
135593,,391,88714,2021-06-29 14:44:53,,5032
40084,,391,109525,2021-06-29 14:52:08,,5032
40101,,391,83569,2021-06-29 14:58:00,,5032
135593,,391,83569,2021-06-29 14:58:00,,5032
40128,,391,134589,2021-06-29 15:08:41,,5032
40128,,391,44806,2021-06-29 15:16:02,,5032
40101,,391,65358,2021-06-29 15:16:49,,5032
135593,,391,65358,2021-06-29 15:16:49,,5032
40101,,391,127469,2021-06-29 15:28:33,,5032
135593,,391,127469,2021-06-29 15:28:33,,5032
40084,,391,94501,2021-06-29 15:42:42,,5032
88575,,391,134600,2021-06-29 15:44:25,,5032
40084,,391,134619,2021-06-29 15:56:37,,5032
40101,,391,113336,2021-06-29 15:57:21,,5032
135593,,391,113336,2021-06-29 15:57:21,,5032
40128,,391,25364,2021-06-29 16:01:22,,5032
40038,,391,162523,2021-06-29 16:20:02,,5032
40084,,391,9693342,2021-06-29 16:21:55,,5032
32550,,391,58491,2021-06-29 16:25:21,,5032
32554,,391,50369,2021-06-29 16:26:31,,5032
87088,,391,50369,2021-06-29 16:26:31,,5032
86420,,391,67709,2021-06-29 16:37:44,,5032
32550,,391,68756,2021-06-29 16:42:02,,5032
86420,,391,67393,2021-06-29 16:42:54,,5032
32550,,391,67407,2021-06-29 16:43:49,,5032
86420,,391,67342,2021-06-29 16:45:27,,5032
32550,,391,67350,2021-06-29 16:46:43,,5032
86420,,391,40932,2021-06-29 16:47:17,,5032
32550,,391,40924,2021-06-29 16:54:09,,5032
32550,,391,9684435,2021-06-29 16:54:54,,5032
32554,,391,9684434,2021-06-29 16:57:14,,5032
87088,,391,9684434,2021-06-29 16:57:14,,5032
86420,,391,38601,2021-06-29 17:04:47,,5032
32550,,391,38610,2021-06-29 17:05:46,,5032
32550,,391,61700,2021-06-29 17:06:28,,5032
86420,,391,29360,2021-06-29 17:20:10,,5032
32550,,391,29378,2021-06-29 17:21:04,,5032
86420,,391,161039,2021-06-29 17:23:34,,5032
32550,,391,161020,2021-06-29 17:26:02,,5032
32550,,391,141240,2021-06-29 17:59:37,,5032
32348,,391,9685633,2021-06-30 09:22:38,,5032
43895,,391,9685633,2021-06-30 09:22:38,,5032
32348,,391,172898,2021-06-30 09:23:26,,5032
43895,,391,172898,2021-06-30 09:23:26,,5032
83133,,391,9693008,2021-06-30 09:35:08,,5032
32348,,391,9693014,2021-06-30 09:35:45,,5032
43895,,391,9693014,2021-06-30 09:35:45,,5032
83133,,391,9685322,2021-06-30 09:36:21,,5032
32348,,391,9684030,2021-06-30 09:36:57,,5032
43895,,391,9684030,2021-06-30 09:36:57,,5032
83133,,391,9685634,2021-06-30 09:42:09,,5032
32348,,391,9683536,2021-06-30 09:42:57,,5032
43895,,391,9683536,2021-06-30 09:42:57,,5032
83133,,391,9683059,2021-06-30 09:43:57,,5032
32348,,391,9683058,2021-06-30 09:44:33,,5032
43895,,391,9683058,2021-06-30 09:44:33,,5032
83133,,391,173070,2021-06-30 09:45:16,,5032
83133,,391,9693303,2021-06-30 09:52:23,,5032
32348,,391,172600,2021-06-30 09:59:19,,5032
43895,,391,172600,2021-06-30 09:59:19,,5032
32348,,391,9693304,2021-06-30 09:59:52,,5032
43895,,391,9693304,2021-06-30 09:59:52,,5032
44026,,391,9683251,2021-06-30 10:01:07,,5032
43998,,391,9692533,2021-06-30 10:17:49,,5032
44026,,391,9692534,2021-06-30 10:23:05,,5032
44062,,391,9692535,2021-06-30 10:24:42,,5032
43998,,391,68586,2021-06-30 10:28:07,,5032
44026,,391,86347,2021-06-30 10:31:29,,5032
44062,,391,86339,2021-06-30 10:31:55,,5032
44026,,391,9684486,2021-06-30 12:42:40,,5032
44201,,391,9684700,2021-06-30 13:08:27,,5032
44203,,391,9684700,2021-06-30 13:08:27,,5032
44226,,391,9684700,2021-06-30 13:08:27,,5032
124759,,391,9684700,2021-06-30 13:08:27,,5032
32530,,391,9683258,2021-06-30 13:10:47,,5032
31549,,391,9683258,2021-06-30 13:10:47,,5032
32524,,391,9683259,2021-06-30 13:11:26,,5032
31553,,391,9683259,2021-06-30 13:11:26,,5032
31563,,391,9683259,2021-06-30 13:11:26,,5032
75546,,391,9683259,2021-06-30 13:11:26,,5032
34619,,391,9693029,2021-06-30 13:12:21,,5032
34565,,391,12416,2021-06-30 13:23:48,,5032
34565,,391,9685169,2021-06-30 13:26:25,,5032
34619,,391,15504,2021-06-30 13:28:37,,5032
41992,,391,75329,2021-06-30 14:18:07,,5032
42008,,391,75329,2021-06-30 14:18:07,,5032
41992,,391,75310,2021-06-30 14:21:31,,5032
42008,,391,75310,2021-06-30 14:21:31,,5032
38304,,391,9690442,2021-06-30 14:21:56,,5032
35155,,391,9683954,2021-06-30 14:22:52,,5032
35209,,391,9683954,2021-06-30 14:22:52,,5032
35149,,391,9685385,2021-06-30 14:23:37,,5032
35155,,391,68217,2021-06-30 14:26:52,,5032
35209,,391,68217,2021-06-30 14:26:52,,5032
38321,,391,11797,2021-06-30 14:29:33,,5032
38321,,391,9685181,2021-06-30 14:39:50,,5032
38304,,391,9685180,2021-06-30 14:40:14,,5032
28580,,391,9690921,2021-06-30 14:41:43,,5032
28580,,391,51586,2021-06-30 15:23:48,,5032
34781,,391,51586,2021-06-30 15:23:48,,5032
225362,,391,51586,2021-06-30 15:23:48,,5032
38321,,391,9690443,2021-06-30 15:24:59,,5032
38304,,391,179362,2021-06-30 15:26:35,,5032
28580,,391,9692980,2021-06-30 15:29:21,,5032
69983,,391,9692980,2021-06-30 15:29:21,,5032
65032,,391,9692980,2021-06-30 15:29:21,,5032
84788,,391,9692980,2021-06-30 15:29:21,,5032
34881,,391,9685170,2021-06-30 15:32:36,,5032
34900,,391,9685170,2021-06-30 15:32:36,,5032
34881,,391,157066,2021-06-30 15:34:00,,5032
34900,,391,157066,2021-06-30 15:34:00,,5032
34881,,391,9692520,2021-06-30 15:35:31,,5032
34900,,391,9692520,2021-06-30 15:35:31,,5032
34793,,391,158496,2021-06-30 15:44:24,,5032
34836,,391,158488,2021-06-30 15:45:24,,5032
34851,,391,158488,2021-06-30 15:45:24,,5032
34836,,391,158500,2021-06-30 15:46:03,,5032
34851,,391,158500,2021-06-30 15:46:03,,5032
46642,,391,9693634,2021-06-30 15:46:45,,5032
46642,,391,9683889,2021-06-30 15:47:15,,5032
46642,,391,9693644,2021-06-30 15:48:22,,5032
46641,,391,9685017,2021-06-30 15:49:05,,5032
84316,,391,9685016,2021-06-30 15:49:42,,5032
46642,,391,9684428,2021-06-30 15:50:17,,5032
46642,,391,9684848,2021-06-30 15:50:50,,5032
46642,,391,9685572,2021-06-30 16:02:16,,5032
46642,,391,9692934,2021-06-30 16:02:54,,5032
46642,,391,9690430,2021-06-30 16:03:53,,5032
42124,,391,16837,2021-06-30 16:04:34,,5032
42151,,391,9692526,2021-06-30 16:05:26,,5032
42124,,391,9692525,2021-06-30 16:06:48,,5032
42182,,391,9692527,2021-06-30 16:07:32,,5032
252528,,391,158569,2021-06-30 16:21:15,,5032
42230,,391,9690543,2021-06-30 16:36:26,,5032
61717,,391,9690543,2021-06-30 16:36:26,,5032
42230,,391,9683749,2021-06-30 16:37:00,,5032
61717,,391,9683749,2021-06-30 16:37:00,,5032
42258,,391,95885,2021-06-30 16:37:30,,5032
42258,,391,178985,2021-06-30 16:40:01,,5032
42274,,391,95761,2021-06-30 16:40:51,,5032
42237,,391,86754,2021-06-30 16:41:21,,5032
42230,,391,162370,2021-06-30 16:45:56,,5032
61717,,391,162370,2021-06-30 16:45:56,,5032
42230,,391,90549,2021-06-30 16:46:56,,5032
61717,,391,90549,2021-06-30 16:46:56,,5032
42258,,391,162388,2021-06-30 16:48:15,,5032
42237,,391,87777,2021-06-30 16:49:05,,5032
42230,,391,87785,2021-06-30 16:49:46,,5032
61717,,391,87785,2021-06-30 16:49:46,,5032
42258,,391,87823,2021-06-30 16:50:19,,5032
42274,,391,87840,2021-06-30 16:52:07,,5032
42237,,391,90638,2021-06-30 16:52:35,,5032
42230,,391,90646,2021-06-30 16:53:07,,5032
61717,,391,90646,2021-06-30 16:53:07,,5032
42258,,391,179790,2021-06-30 16:54:15,,5032
42237,,391,94056,2021-06-30 16:54:43,,5032
42230,,391,94064,2021-06-30 17:25:28,,5032
61717,,391,94064,2021-06-30 17:25:28,,5032
42258,,391,94072,2021-06-30 17:26:56,,5032
36282,,391,18899,2021-06-30 17:36:58,,5032
116754,,391,18899,2021-06-30 17:36:58,,5032
36282,,391,9690431,2021-06-30 17:39:31,,5032
116754,,391,9690431,2021-06-30 17:39:31,,5032
36282,,391,9692556,2021-06-30 17:42:21,,5032
116754,,391,9692556,2021-06-30 17:42:21,,5032
36282,,391,159476,2021-06-30 17:43:10,,5032
116754,,391,159476,2021-06-30 17:43:10,,5032
36282,,391,159484,2021-06-30 17:43:52,,5032
116754,,391,159484,2021-06-30 17:43:52,,5032
36282,,391,171484,2021-06-30 17:44:34,,5032
116754,,391,171484,2021-06-30 17:44:34,,5032
47053,,391,68284,2021-06-30 17:46:04,,5032
47046,,391,68284,2021-06-30 17:46:04,,5032
36282,,391,69302,2021-06-30 17:46:42,,5032
116754,,391,69302,2021-06-30 17:46:42,,5032
36282,,391,59161,2021-06-30 17:47:20,,5032
116754,,391,59161,2021-06-30 17:47:20,,5032
36282,,391,9682736,2021-06-30 17:47:57,,5032
116754,,391,9682736,2021-06-30 17:47:57,,5032
47053,,391,89648,2021-06-30 17:48:54,,5032
47046,,391,89648,2021-06-30 17:48:54,,5032
36282,,391,119237,2021-06-30 17:49:26,,5032
116754,,391,119237,2021-06-30 17:49:26,,5032
36282,,391,30724,2021-06-30 17:50:12,,5032
116754,,391,30724,2021-06-30 17:50:12,,5032
47053,,391,65404,2021-06-30 17:51:07,,5032
47046,,391,65404,2021-06-30 17:51:07,,5032
36282,,391,73920,2021-06-30 17:51:49,,5032
116754,,391,73920,2021-06-30 17:51:49,,5032
47053,,391,42129,2021-06-30 17:52:54,,5032
36282,,391,76538,2021-06-30 17:53:37,,5032
116754,,391,76538,2021-06-30 17:53:37,,5032
36282,,391,76139,2021-06-30 17:54:19,,5032
116754,,391,76139,2021-06-30 17:54:19,,5032
36282,,391,71137,2021-06-30 17:54:52,,5032
116754,,391,71137,2021-06-30 17:54:52,,5032
36282,,391,38806,2021-06-30 17:56:05,,5032
116754,,391,38806,2021-06-30 17:56:05,,5032
36282,,391,62456,2021-06-30 17:56:36,,5032
116754,,391,62456,2021-06-30 17:56:36,,5032
36282,,391,73032,2021-06-30 17:57:12,,5032
116754,,391,73032,2021-06-30 17:57:12,,5032
36282,,391,124150,2021-06-30 17:57:43,,5032
116754,,391,124150,2021-06-30 17:57:43,,5032
36282,,391,65560,2021-06-30 17:58:13,,5032
116754,,391,65560,2021-06-30 17:58:13,,5032
36282,,391,19887,2021-06-30 17:58:47,,5032
116754,,391,19887,2021-06-30 17:58:47,,5032
36282,,391,88021,2021-06-30 17:59:20,,5032
116754,,391,88021,2021-06-30 17:59:20,,5032
36282,,391,61182,2021-06-30 18:00:50,,5032
116754,,391,61182,2021-06-30 18:00:50,,5032
36282,,391,79014,2021-06-30 18:01:16,,5032
116754,,391,79014,2021-06-30 18:01:16,,5032
36282,,391,28169,2021-06-30 18:02:01,,5032
116754,,391,28169,2021-06-30 18:02:01,,5032
36282,,391,8664,2021-06-30 18:02:29,,5032
116754,,391,8664,2021-06-30 18:02:29,,5032
36282,,391,5053,2021-06-30 18:03:04,,5032
116754,,391,5053,2021-06-30 18:03:04,,5032
36282,,391,157279,2021-06-30 18:03:33,,5032
116754,,391,157279,2021-06-30 18:03:33,,5032
43507,,391,6033,2021-06-30 18:04:59,,5032
43507,,391,9693827,2021-06-30 18:05:37,,5032
43507,,391,9693413,2021-06-30 18:06:11,,5032
43550,,391,9693419,2021-06-30 18:06:58,,5032
43586,,391,9693383,2021-06-30 18:07:35,,5032
43493,,391,9692566,2021-06-30 18:08:23,,5032
43541,,391,9692565,2021-06-30 18:10:42,,5032
43507,,391,9692562,2021-06-30 18:11:23,,5032
43550,,391,9692563,2021-06-30 18:31:19,,5032
43586,,391,9692564,2021-06-30 18:31:58,,5032
43493,,391,68993,2021-06-30 18:32:32,,5032
43507,,391,59803,2021-06-30 18:33:19,,5032
43550,,391,59811,2021-06-30 18:33:54,,5032
43586,,391,59820,2021-06-30 18:34:33,,5032
43507,,391,55328,2021-06-30 18:35:09,,5032
43580,,391,9686914,2021-06-30 21:13:45,,5032
43550,,391,55336,2021-06-30 21:14:30,,5032
43507,,391,43095,2021-06-30 21:15:04,,5032
43550,,391,43109,2021-06-30 21:15:30,,5032
43586,,391,43117,2021-06-30 21:16:14,,5032
43586,,391,45950,2021-06-30 21:17:42,,5032
43507,,391,45934,2021-06-30 21:18:12,,5032
43507,,391,39594,2021-06-30 21:18:44,,5032
43550,,391,45942,2021-06-30 21:19:16,,5032
43550,,391,39608,2021-06-30 21:19:47,,5032
43586,,391,66311,2021-06-30 21:20:22,,5032
43507,,391,66826,2021-06-30 21:20:51,,5032
43550,,391,66672,2021-06-30 21:21:25,,5032
43507,,391,52477,2021-06-30 21:21:57,,5032
43507,,391,19984,2021-06-30 21:22:36,,5032
43550,,391,20770,2021-06-30 21:23:53,,5032
43586,,391,20761,2021-06-30 21:24:40,,5032
43507,,391,26573,2021-06-30 21:25:07,,5032
43550,,391,26581,2021-06-30 21:25:34,,5032
43586,,391,26530,2021-06-30 21:26:02,,5032
43507,,391,162728,2021-06-30 21:26:44,,5032
43550,,391,162736,2021-06-30 21:28:57,,5032
43507,,391,9682174,2021-06-30 21:30:29,,5032
43550,,391,9682175,2021-06-30 21:31:01,,5032
43507,,391,174874,2021-06-30 21:31:27,,5032
43550,,391,174882,2021-06-30 21:31:55,,5032
43550,,391,6041,2021-06-30 21:32:20,,5032
43586,,391,6025,2021-06-30 21:32:47,,5032
43507,,391,5207,2021-06-30 21:33:14,,5032
43550,,391,5215,2021-06-30 21:33:48,,5032
43586,,391,5193,2021-06-30 21:34:25,,5032
43541,,391,179289,2021-06-30 21:35:00,,5032
43493,,391,179305,2021-06-30 21:35:25,,5032
43507,,391,112895,2021-06-30 21:35:56,,5032
43550,,391,112909,2021-06-30 21:36:18,,5032
43586,,391,112917,2021-06-30 21:36:41,,5032
43541,,391,109703,2021-06-30 21:37:07,,5032
43493,,391,109711,2021-06-30 21:37:29,,5032
43586,,391,110671,2021-06-30 21:37:52,,5032
43507,,391,9686921,2021-06-30 21:38:23,,5032
32011,,391,9692983,2021-06-30 21:40:01,,5032
31888,,391,9692983,2021-06-30 21:40:01,,5032
32002,,391,9685415,2021-06-30 21:40:37,,5032
31854,,391,9685415,2021-06-30 21:40:37,,5032
31869,,391,9692551,2021-06-30 21:41:06,,5032
32011,,391,9692856,2021-06-30 21:41:38,,5032
31888,,391,9692856,2021-06-30 21:41:38,,5032
31854,,391,160059,2021-06-30 21:42:05,,5032
31869,,391,160067,2021-06-30 21:42:37,,5032
32011,,391,160075,2021-06-30 21:43:08,,5032
31888,,391,160075,2021-06-30 21:43:08,,5032
32011,,391,9693504,2021-06-30 21:43:35,,5032
31888,,391,9693504,2021-06-30 21:43:35,,5032
32002,,391,108081,2021-06-30 21:44:00,,5032
31854,,391,108081,2021-06-30 21:44:00,,5032
31869,,391,108090,2021-06-30 21:44:30,,5032
32011,,391,100005,2021-06-30 21:44:54,,5032
31888,,391,100005,2021-06-30 21:44:54,,5032
32011,,391,9683534,2021-06-30 21:45:18,,5032
31888,,391,9683534,2021-06-30 21:45:18,,5032
31854,,391,9682722,2021-06-30 21:45:46,,5032
31869,,391,9682723,2021-06-30 21:46:18,,5032
32011,,391,9682735,2021-06-30 21:46:48,,5032
31888,,391,9682735,2021-06-30 21:46:48,,5032
32011,,391,9683170,2021-06-30 21:47:29,,5032
31888,,391,9683170,2021-06-30 21:47:29,,5032
194429,,391,179477,2021-06-30 21:48:00,,5032
32002,,391,9683010,2021-06-30 21:48:44,,5032
